,zipcode,median_household_income,population,median_home_value,major_city,lat,long
18557,55331,108911.0,17524.0,436400.0,Excelsior,44.895664, -93.607649
18558,55332,45795.0,1922.0,87400.0,Fairfax,44.520437, -94.699538
18559,55333,39911.0,856.0,68900.0,Franklin,44.562955, -94.860631
18560,55334,47652.0,2939.0,114500.0,Gaylord,44.535651, -94.188415
18561,55335,53984.0,1629.0,98300.0,Gibbon,44.531090, -94.553138
18562,55336,60413.0,8054.0,157300.0,Glencoe,44.777225, -94.198563
18563,55337,65372.0,44356.0,207400.0,Burnsville,44.778472, -93.272269
18564,55338,61354.0,1123.0,161400.0,Green Isle,44.669519, -93.995771
18565,55339,65833.0,988.0,184000.0,Hamburg,44.723427, -93.956959
18566,55340,112196.0,6327.0,325900.0,Hamel,45.078263, -93.572118
18567,55341,94375.0,2850.0,262200.0,Hanover,45.157755, -93.662750
18568,55342,55982.0,2015.0,100000.0,Hector,44.742925, -94.739028
18569,55343,56118.0,23933.0,215900.0,Hopkins,44.914372, -93.416254
18570,55344,64285.0,13952.0,215000.0,Eden Prairie,44.863838, -93.430008
18571,55345,89936.0,21147.0,304400.0,Minnetonka,44.915442, -93.484430
18572,55346,100775.0,16776.0,295400.0,Eden Prairie,44.880805, -93.482008
18573,55347,116682.0,30069.0,340400.0,Eden Prairie,44.827922, -93.462312
18574,55349,54732.0,3887.0,178600.0,Howard Lake,45.058647, -94.074539
18575,55350,53249.0,18280.0,157100.0,Hutchinson,44.900627, -94.391367
18576,55352,86228.0,8751.0,248700.0,Jordan,44.651475, -93.592608
18577,55353,58558.0,3162.0,189000.0,Kimball,45.329096, -94.324626
18578,55354,54444.0,2741.0,161000.0,Lester Prairie,44.880438, -94.061414
18579,55355,52529.0,9656.0,148200.0,Litchfield,45.099093, -94.541307
18580,55356,99485.0,5311.0,471200.0,Long Lake,44.994245, -93.589620
18581,55357,86111.0,3246.0,336900.0,Loretto,45.103722, -93.674218
18582,55358,60738.0,4982.0,196000.0,Maple Lake,45.253055, -93.991526
18583,55359,90521.0,5954.0,333600.0,Maple Plain,45.009760, -93.698110
18584,55360,84913.0,2672.0,209500.0,Mayer,44.915960, -93.919645
18585,55362,75079.0,18089.0,182900.0,Monticello,45.292082, -93.838711
18586,55363,59308.0,4496.0,148400.0,Montrose,45.037192, -93.918320
18587,55364,79938.0,14353.0,282000.0,Mound,44.936989, -93.677783
18588,55366,36875.0,443.0,84800.0,New Auburn,44.672626, -94.232341
18589,55367,58750.0,913.0,194400.0,New Germany,44.895142, -93.975752
18590,55368,66848.0,2218.0,189100.0,Norwood Young America,44.740063, -93.899747
18591,55369,78965.0,32524.0,215100.0,Osseo,45.127446, -93.445399
18592,55370,71786.0,802.0,181600.0,Plato,44.777180, -94.036783
18593,55371,56497.0,16442.0,169600.0,Princeton,45.578639, -93.592062
18594,55372,98799.0,29811.0,291700.0,Prior Lake,44.682387, -93.413588
18595,55373,77688.0,5600.0,195100.0,Rockford,45.088621, -93.721142
18596,55374,95510.0,13576.0,267600.0,Rogers,45.175548, -93.575531
18597,55375,91941.0,4518.0,257500.0,Saint Bonifacius,44.908107, -93.721559
18598,55376,89160.0,16242.0,224700.0,Saint Michael,45.211249, -93.687899
18599,55378,91595.0,26958.0,246600.0,Savage,44.757299, -93.366971
18600,55379,79592.0,40416.0,215600.0,Shakopee,44.753976, -93.514608
18601,55381,61908.0,2063.0,161000.0,Silver Lake,44.930963, -94.199979
18602,55382,62969.0,3563.0,217300.0,South Haven,45.300420, -94.199092
18603,55384,44667.0,1672.0,290000.0,Spring Park,44.937621, -93.635153
18604,55385,54907.0,1291.0,130900.0,Stewart,44.739112, -94.489204
18605,55386,120658.0,6330.0,357200.0,Victoria,44.863217, -93.666882
18606,55387,78405.0,12249.0,242000.0,Waconia,44.869263, -93.778944
18607,55388,65709.0,5619.0,184300.0,Watertown,44.955978, -93.840285
18608,55389,56029.0,2643.0,150900.0,Watkins,45.297919, -94.442626
18609,55390,63942.0,2473.0,174500.0,Waverly,45.065173, -93.979556
18610,55391,97267.0,14486.0,485100.0,Wayzata,44.956401, -93.538993
18611,55395,54415.0,2892.0,150600.0,Winsted,44.951833, -94.067714
18612,55396,48919.0,2252.0,114800.0,Winthrop,44.546306, -94.367013
18613,55397,73000.0,2693.0,175300.0,Young America,44.823812, -93.937971
18614,55398,71623.0,15540.0,185300.0,Zimmerman,45.464819, -93.612029
18615,55401,84297.0,6590.0,257800.0,Minneapolis,44.984577, -93.269097
18616,55402,38274.0,368.0,,Minneapolis,44.976039, -93.271444
18617,55403,36849.0,14985.0,242900.0,Minneapolis,44.970570, -93.284044
18618,55404,25346.0,27121.0,191700.0,Minneapolis,44.961996, -93.261208
18619,55405,48913.0,15411.0,316200.0,Minneapolis,44.972669, -93.301675
18620,55406,56989.0,32112.0,191900.0,Minneapolis,44.938689, -93.221042
18621,55407,47433.0,37881.0,180800.0,Minneapolis,44.935036, -93.253029
18622,55408,43178.0,29981.0,232000.0,Minneapolis,44.940425, -93.292639
18623,55409,65938.0,11615.0,222900.0,Minneapolis,44.930326, -93.281477
18624,55410,92462.0,19340.0,337300.0,Minneapolis,44.911823, -93.319643
18625,55411,29355.0,27428.0,125600.0,Minneapolis,44.999009, -93.298363
18626,55412,44637.0,22148.0,124600.0,Minneapolis,45.027476, -93.303546
18627,55413,45518.0,12934.0,195800.0,Minneapolis,44.999463, -93.241677
18628,55414,30946.0,28495.0,246200.0,Minneapolis,44.979486, -93.227314
18629,55415,52736.0,2604.0,241000.0,Minneapolis,44.974800, -93.257647
18630,55416,77213.0,29027.0,287900.0,Minneapolis,44.950191, -93.336325
18631,55417,71316.0,24875.0,224700.0,Minneapolis,44.904440, -93.230407
18632,55418,55486.0,29472.0,189000.0,Minneapolis,45.021318, -93.242853
18633,55419,94177.0,26406.0,307600.0,Minneapolis,44.905799, -93.287653
18634,55420,49445.0,21767.0,184800.0,Minneapolis,44.835969, -93.277176
18635,55421,49333.0,27035.0,160100.0,Minneapolis,45.050884, -93.253812
18636,55422,63525.0,27820.0,189600.0,Minneapolis,45.009275, -93.341105
18637,55423,52927.0,35375.0,190600.0,Minneapolis,44.874460, -93.282529
18638,55424,144583.0,9685.0,588300.0,Minneapolis,44.905024, -93.344865
18639,55425,49790.0,8952.0,189700.0,Minneapolis,44.851166, -93.226013
18640,55426,63699.0,24945.0,216200.0,Minneapolis,44.958311, -93.374096
18641,55427,64314.0,22919.0,209500.0,Minneapolis,45.005499, -93.379150
18642,55428,45068.0,29357.0,165200.0,Minneapolis,45.062950, -93.381362
18643,55429,45490.0,26751.0,148000.0,Minneapolis,45.063552, -93.341097
18644,55430,45811.0,21508.0,134100.0,Minneapolis,45.067676, -93.302089
18645,55431,63837.0,18435.0,227000.0,Minneapolis,44.824534, -93.312602
18646,55432,54910.0,30027.0,172300.0,Minneapolis,45.096702, -93.253726
18647,55433,59258.0,33613.0,165300.0,Minneapolis,45.160411, -93.314839
18648,55434,61812.0,28823.0,168600.0,Minneapolis,45.163686, -93.250434
18649,55435,56213.0,11592.0,221400.0,Minneapolis,44.873981, -93.335255
18650,55436,89530.0,13138.0,386000.0,Minneapolis,44.904140, -93.373157
18651,55437,69408.0,17484.0,252900.0,Minneapolis,44.824347, -93.342996
18652,55438,80246.0,16249.0,275700.0,Minneapolis,44.823132, -93.386110
18653,55439,104211.0,8750.0,451100.0,Minneapolis,44.875630, -93.374747
18654,55441,72965.0,17848.0,282200.0,Minneapolis,45.006321, -93.424636
18655,55442,87428.0,13217.0,288200.0,Minneapolis,45.048920, -93.426212
18656,55443,74597.0,32462.0,225100.0,Minneapolis,45.117609, -93.338118
18657,55444,70648.0,15667.0,177300.0,Minneapolis,45.103999, -93.301791
18658,55445,80992.0,9879.0,188200.0,Minneapolis,45.122441, -93.379184
18659,55446,103035.0,18695.0,321500.0,Minneapolis,45.039140, -93.489701
18660,55447,78739.0,21187.0,299600.0,Minneapolis,45.001096, -93.489561
18661,55448,70448.0,27863.0,181900.0,Minneapolis,45.193638, -93.300544
18662,55449,95621.0,23277.0,233600.0,Minneapolis,45.176580, -93.181858
18663,55450,,10.0,,Minneapolis,44.879554, -93.224418
18664,55454,12806.0,8125.0,169700.0,Minneapolis,44.969524, -93.241219
18665,55455,,1050.0,,Minneapolis,44.971976, -93.233777
18666,55601,42750.0,105.0,412500.0,Beaver Bay,47.235762, -91.365619
18667,55602,46607.0,177.0,119600.0,Brimson,47.349871, -91.886457
18668,55603,54205.0,508.0,164300.0,Finland,47.546499, -91.251187
18669,55604,57135.0,3360.0,249200.0,Grand Marais,47.955097, -90.555583
18670,55605,40938.0,565.0,107800.0,Grand Portage,47.965288, -89.737130
18671,55606,41705.0,272.0,259600.0,Hovland,47.934516, -89.988859
18672,55607,40833.0,134.0,116700.0,Isabella,47.563191, -91.417324
18673,55609,68942.0,303.0,197700.0,Knife River,46.970661, -91.780871
18674,55612,47353.0,518.0,245600.0,Lutsen,47.769724, -90.701442
18675,55613,46786.0,205.0,216300.0,Schroeder,47.581631, -90.922164
18676,55614,42571.0,2627.0,103700.0,Silver Bay,47.368243, -91.375995
18677,55615,43214.0,256.0,234700.0,Tofte,47.653486, -90.820619
18678,55616,46891.0,6994.0,161200.0,Two Harbors,47.170611, -91.642286
18679,55702,60000.0,500.0,187500.0,Alborn,46.957364, -92.637569
18680,55703,48750.0,701.0,129000.0,Angora,47.730899, -92.750065
18681,55704,48167.0,1128.0,136900.0,Askov,46.219085, -92.751667
18682,55705,46337.0,3299.0,86900.0,Aurora,47.451802, -92.207357
18683,55706,40909.0,1825.0,77000.0,Babbitt,47.721360, -91.961607
18684,55707,55580.0,3440.0,157500.0,Barnum,46.555744, -92.629504
18685,55708,31010.0,959.0,75600.0,Biwabik,47.571318, -92.347412
18686,55709,45766.0,4075.0,155500.0,Bovey,47.428750, -93.373055
18687,55710,75950.0,1292.0,174400.0,Britt,47.629693, -92.708559
18688,55711,47039.0,607.0,142800.0,Brookston,46.818895, -92.690837
18689,55712,42955.0,586.0,157100.0,Bruno,46.281700, -92.520624
18690,55713,41375.0,1017.0,75100.0,Buhl,47.500381, -92.746045
18691,55716,34792.0,341.0,65800.0,Calumet,47.320392, -93.271458
18692,55717,66250.0,335.0,178800.0,Canyon,47.068701, -92.387216
18693,55718,58785.0,3281.0,173300.0,Carlton,46.620931, -92.486403
18694,55719,37139.0,5895.0,90200.0,Chisholm,47.541039, -92.862190
18695,55720,48905.0,16999.0,146000.0,Cloquet,46.751015, -92.533380
18696,55721,63500.0,3410.0,187700.0,Cohasset,47.223632, -93.688051
18697,55722,43942.0,1200.0,119800.0,Coleraine,47.278898, -93.441893
18698,55723,44889.0,2363.0,145000.0,Cook,47.839195, -92.916067
18699,55724,49926.0,741.0,173900.0,Cotton,47.166394, -92.355122
18700,55725,65000.0,103.0,296400.0,Crane Lake,48.209667, -92.168114
18701,55726,42847.0,1045.0,161500.0,Cromwell,46.674045, -92.829381
18702,55731,42386.0,5820.0,151500.0,Ely,47.981053, -91.656877
18703,55732,50000.0,1453.0,118200.0,Embarrass,47.672842, -92.208675
18704,55733,72531.0,4616.0,206900.0,Esko,46.713831, -92.360792
18705,55734,42753.0,6213.0,99200.0,Eveleth,47.352273, -92.444451
18706,55735,40592.0,1809.0,166700.0,Finlayson,46.210293, -93.010212
18707,55736,36055.0,1550.0,114600.0,Floodwood,46.955641, -92.940845
18708,55738,66429.0,544.0,124600.0,Forbes,47.264329, -92.660294
18709,55741,48906.0,3164.0,99500.0,Gilbert,47.462585, -92.398232
18710,55742,54107.0,344.0,170000.0,Goodland,47.204403, -93.136892
18711,55744,48562.0,20164.0,157900.0,Grand Rapids,47.234469, -93.506980
18712,55746,39165.0,17228.0,90800.0,Hibbing,47.361847, -92.955661
18713,55748,38304.0,1476.0,130400.0,Hill City,47.014462, -93.621281
18714,55749,54821.0,449.0,157900.0,Holyoke,46.439558, -92.443315
18715,55750,48080.0,2025.0,67200.0,Hoyt Lakes,47.531850, -91.963714
18716,55751,51719.0,1553.0,118600.0,Iron,47.397322, -92.659139
18717,55752,43438.0,395.0,156600.0,Jacobson,46.950553, -93.285945
18718,55753,35673.0,989.0,70200.0,Keewatin,47.395442, -93.081568
18719,55756,56750.0,431.0,141700.0,Kerrick,46.361182, -92.584556
18720,55757,42250.0,866.0,157300.0,Kettle River,46.512560, -92.950248
18721,55758,48750.0,145.0,47000.0,Kinney,47.506020, -92.720194
18722,55760,36313.0,3108.0,168400.0,Mcgregor,46.642586, -93.257419
18723,55763,63750.0,554.0,128800.0,Makinen,47.347559, -92.155289
18724,55764,35729.0,569.0,80300.0,Marble,47.331631, -93.291264
18725,55765,33167.0,802.0,114800.0,Meadowlands,47.103712, -92.756285
18726,55766,58750.0,43.0,265000.0,Melrude,47.268178, -92.458435
18727,55767,45156.0,4532.0,143900.0,Moose Lake,46.450299, -92.760955
18728,55768,54410.0,2843.0,128900.0,Mountain Iron,47.486978, -92.684322
18729,55769,44958.0,2313.0,128900.0,Nashwauk,47.479989, -93.183860
18730,55771,41420.0,1680.0,126500.0,Orr,48.133579, -92.811922
18731,55772,30000.0,76.0,54500.0,Nett Lake,48.112705, -93.130631
18732,55775,51515.0,1205.0,172600.0,Pengilly,47.320171, -93.171580
18733,55779,58972.0,3755.0,200200.0,Saginaw,46.908724, -92.449100
18734,55780,58958.0,212.0,165000.0,Sawyer,46.688141, -92.699002
18735,55781,58750.0,734.0,294500.0,Side Lake,47.679928, -93.047127
18736,55782,60000.0,480.0,90900.0,Soudan,47.832953, -92.206005
18737,55783,47411.0,2437.0,160200.0,Sturgeon Lake,46.396409, -92.892446
18738,55784,52500.0,89.0,95000.0,Swan River,47.058391, -93.165281
18739,55785,41406.0,263.0,149000.0,Swatara,46.921584, -93.731217
18740,55786,60341.0,305.0,84400.0,Taconite,47.322829, -93.381504
18741,55787,36786.0,525.0,187500.0,Tamarack,46.678418, -93.102978
18742,55790,48519.0,1866.0,231400.0,Tower,47.927477, -92.252921
18743,55792,35323.0,10107.0,91300.0,Virginia,47.597028, -92.479684
18744,55793,49750.0,615.0,151700.0,Warba,47.116305, -93.283969
18745,55795,41313.0,1629.0,147000.0,Willow River,46.298230, -92.882974
18746,55797,58664.0,1441.0,170100.0,Wrenshall,46.566500, -92.362116
18747,55798,45625.0,581.0,140200.0,Wright,46.723256, -92.967790
18748,55802,24674.0,2442.0,302500.0,Duluth,46.740951, -92.049345
18749,55803,68704.0,17431.0,197800.0,Duluth,47.053522, -92.068754
18750,55804,67478.0,14592.0,172500.0,Duluth,46.931351, -91.936344
18751,55805,24239.0,10194.0,116900.0,Duluth,46.800824, -92.095786
18752,55806,31460.0,9576.0,106200.0,Duluth,46.768139, -92.127642
18753,55807,40315.0,9963.0,112700.0,Duluth,46.735493, -92.168592
18754,55808,42167.0,5846.0,107800.0,Duluth,46.676281, -92.241391
18755,55810,62065.0,8702.0,156800.0,Duluth,46.756745, -92.269437
18756,55811,58002.0,26246.0,182500.0,Duluth,46.842463, -92.221917
18757,55812,42148.0,10924.0,206300.0,Duluth,46.808688, -92.070727
18758,55814,,772.0,,Duluth,46.833589, -92.197949
18759,55901,65157.0,51917.0,167000.0,Rochester,44.069818, -92.506581
18760,55902,81925.0,21968.0,235600.0,Rochester,43.971218, -92.507094
18761,55904,52406.0,26332.0,138300.0,Rochester,43.959886, -92.400595
18762,55905,,0.0,,Rochester,44.055948, -92.525906
18763,55906,68474.0,17598.0,198800.0,Rochester,44.099900, -92.408157
18764,55909,49438.0,1428.0,120300.0,Adams,43.562061, -92.733693
18765,55910,55893.0,1423.0,173700.0,Altura,44.128660, -91.971828
18766,55912,42253.0,28483.0,99800.0,Austin,43.682607, -92.988450
18767,55917,59402.0,3696.0,140700.0,Blooming Prairie,43.884820, -93.075481
18768,55918,52578.0,982.0,106300.0,Brownsdale,43.740821, -92.846462
18769,55919,60000.0,985.0,153600.0,Brownsville,43.620065, -91.299476
18770,55920,74617.0,7026.0,186000.0,Byron,44.013768, -92.622010
18771,55921,47885.0,4964.0,152700.0,Caledonia,43.628993, -91.458854
18772,55922,39583.0,1021.0,95300.0,Canton,43.558956, -91.900947
18773,55923,59542.0,4469.0,177000.0,Chatfield,43.851036, -92.186086
18774,55924,63846.0,1303.0,156000.0,Claremont,44.029232, -93.027295
18775,55925,53750.0,1113.0,171500.0,Dakota,43.912092, -91.458412
18776,55926,49583.0,853.0,143400.0,Dexter,43.743195, -92.706883
18777,55927,61518.0,4071.0,135600.0,Dodge Center,44.036469, -92.870923
18778,55929,75278.0,1209.0,169100.0,Dover,43.976735, -92.139638
18779,55931,45625.0,330.0,96700.0,Eitzen,43.508662, -91.385229
18780,55932,72721.0,2042.0,172900.0,Elgin,44.152205, -92.298336
18781,55933,53750.0,273.0,98000.0,Elkton,43.646002, -92.680581
18782,55934,66512.0,3338.0,171800.0,Eyota,44.003978, -92.264271
18783,55935,60000.0,939.0,160500.0,Fountain,43.753751, -92.121472
18784,55936,54079.0,1861.0,124400.0,Grand Meadow,43.717078, -92.577693
18785,55939,41094.0,1963.0,116800.0,Harmony,43.543427, -92.091732
18786,55940,65417.0,2666.0,161100.0,Hayfield,43.898614, -92.809489
18787,55941,52202.0,969.0,157100.0,Hokah,43.724845, -91.349148
18788,55943,51570.0,3059.0,147900.0,Houston,43.782867, -91.582769
18789,55944,74257.0,7151.0,161900.0,Kasson,43.989517, -92.718008
18790,55945,54500.0,1458.0,141800.0,Kellogg,44.266893, -92.052449
18791,55946,53258.0,3178.0,156900.0,Kenyon,44.273212, -92.966216
18792,55947,62597.0,7513.0,175800.0,La Crescent,43.822890, -91.366360
18793,55949,47880.0,1808.0,161500.0,Lanesboro,43.710105, -91.928608
18794,55950,46250.0,169.0,87500.0,Lansing,43.747102, -92.964476
18795,55951,53542.0,1567.0,97900.0,Le Roy,43.529233, -92.482488
18796,55952,59539.0,2529.0,157100.0,Lewiston,43.943303, -91.843577
18797,55953,50625.0,894.0,106800.0,Lyle,43.526582, -92.966542
18798,55954,44009.0,1442.0,92300.0,Mabel,43.557061, -91.780106
18799,55955,85417.0,2746.0,237800.0,Mantorville,44.087320, -92.740870
18800,55956,66520.0,1962.0,184300.0,Mazeppa,44.286068, -92.527569
18801,55957,56406.0,756.0,161700.0,Millville,44.245312, -92.260879
18802,55959,47188.0,2321.0,138900.0,Minnesota City,44.117956, -91.799525
18803,55960,95625.0,3134.0,275800.0,Oronoco,44.140242, -92.535165
18804,55961,47083.0,447.0,105500.0,Ostrander,43.608402, -92.473757
18805,55962,57321.0,763.0,147300.0,Peterson,43.762120, -91.845163
18806,55963,64464.0,4988.0,200100.0,Pine Island,44.190569, -92.656046
18807,55964,52192.0,4389.0,141900.0,Plainview,44.160083, -92.158034
18808,55965,47694.0,2376.0,119800.0,Preston,43.623194, -92.128187
18809,55967,63750.0,938.0,180200.0,Racine,43.795157, -92.513371
18810,55968,37500.0,121.0,125000.0,Reads Landing,44.397037, -92.089941
18811,55969,55208.0,1117.0,178900.0,Rollingstone,44.082477, -91.877288
18812,55970,59464.0,1016.0,142900.0,Rose Creek,43.595148, -92.831962
18813,55971,56393.0,2993.0,157000.0,Rushford,43.815792, -91.754675
18814,55972,55450.0,4995.0,181900.0,Saint Charles,43.995979, -92.048779
18815,55973,64750.0,285.0,158800.0,Sargeant,43.806240, -92.772859
18816,55974,42500.0,2132.0,110100.0,Spring Grove,43.577109, -91.647980
18817,55975,54519.0,4335.0,133200.0,Spring Valley,43.677871, -92.364465
18818,55976,53616.0,7582.0,159800.0,Stewartville,43.864335, -92.487417
18819,55977,69167.0,203.0,131700.0,Taopi,43.555778, -92.648066
18820,55979,59038.0,1143.0,191300.0,Utica,43.920384, -91.950764
18821,55981,45945.0,3961.0,158100.0,Wabasha,44.357587, -92.049217
18822,55982,61125.0,436.0,136200.0,Waltham,43.815765, -92.884730
18823,55983,51212.0,1588.0,163100.0,Wanamingo,44.291403, -92.806985
18824,55985,59444.0,1858.0,137200.0,West Concord,44.158224, -92.904348
18825,55987,44620.0,35629.0,150700.0,Winona,43.994226, -91.625441
18826,55990,55417.0,925.0,115800.0,Wykoff,43.732184, -92.261786
18827,55991,65192.0,1490.0,227700.0,Zumbro Falls,44.261215, -92.418566
18828,55992,57500.0,4693.0,185900.0,Zumbrota,44.322398, -92.682769
18829,56001,44926.0,46327.0,158800.0,Mankato,44.128125, -93.978990
18830,56003,62726.0,14335.0,170200.0,Mankato,44.219273, -94.090329
18831,56007,39647.0,21228.0,97500.0,Albert Lea,43.660887, -93.324563
18832,56009,56912.0,1613.0,122400.0,Alden,43.661834, -93.546424
18833,56010,52885.0,1129.0,123800.0,Amboy,43.886164, -94.179805
18834,56011,68508.0,8925.0,183900.0,Belle Plaine,44.602565, -93.772641
18835,56013,43068.0,4531.0,92700.0,Blue Earth,43.620180, -94.103786
18836,56014,41932.0,797.0,76400.0,Bricelyn,43.583158, -93.817898
18837,56016,58359.0,1096.0,108300.0,Clarks Grove,43.762065, -93.343107
18838,56017,62500.0,1620.0,191000.0,Cleveland,44.305350, -93.819535
18839,56019,54875.0,914.0,103600.0,Comfrey,44.115896, -94.888926
18840,56020,44167.0,115.0,60000.0,Conger,43.607416, -93.538325
18841,56021,69167.0,1038.0,187500.0,Courtland,44.289313, -94.316025
18842,56022,30417.0,70.0,26300.0,Darfur,44.053561, -94.839326
18843,56023,54464.0,485.0,87800.0,Delavan,43.782339, -94.013565
18844,56024,69485.0,2759.0,167900.0,Eagle Lake,44.143592, -93.838818
18845,56025,62361.0,507.0,110700.0,Easton,43.753245, -93.917351
18846,56026,63542.0,2012.0,141800.0,Ellendale,43.885775, -93.290995
18847,56027,38750.0,969.0,62500.0,Elmore,43.516714, -94.116644
18848,56028,72679.0,1372.0,214500.0,Elysian,44.226257, -93.717420
18849,56029,50089.0,744.0,95000.0,Emmons,43.530047, -93.522279
18850,56031,47652.0,12401.0,115100.0,Fairmont,43.622571, -94.468513
18851,56032,49375.0,313.0,62100.0,Freeborn,43.763635, -93.556877
18852,56033,45139.0,345.0,66300.0,Frost,43.565060, -93.938149
18853,56034,64063.0,496.0,175000.0,Garden City,44.028598, -94.181962
18854,56035,57222.0,546.0,119000.0,Geneva,43.819522, -93.272622
18855,56036,52557.0,1959.0,114200.0,Glenville,43.551882, -93.221023
18856,56037,64904.0,1635.0,159500.0,Good Thunder,44.016243, -94.051624
18857,56039,47232.0,957.0,109000.0,Granada,43.663418, -94.323586
18858,56041,56875.0,1066.0,127400.0,Hanska,44.161305, -94.533087
18859,56042,61528.0,720.0,130300.0,Hartland,43.804234, -93.483758
18860,56043,66042.0,486.0,151100.0,Hayward,43.649401, -93.222394
18861,56044,60147.0,2082.0,173100.0,Henderson,44.564707, -93.956838
18862,56045,51667.0,813.0,114100.0,Hollandale,43.757063, -93.214342
18863,56046,39167.0,94.0,84500.0,Hope,43.964524, -93.271449
18864,56047,58417.0,117.0,85000.0,Huntley,43.732263, -94.233494
18865,56048,54828.0,3898.0,158500.0,Janesville,44.092772, -93.721097
18866,56050,53281.0,1464.0,168100.0,Kasota,44.266105, -93.945429
18867,56051,39464.0,703.0,62000.0,Kiester,43.537461, -93.710558
18868,56052,53750.0,699.0,193100.0,Kilkenny,44.327115, -93.558612
18869,56054,54271.0,923.0,118900.0,Lafayette,44.435233, -94.373758
18870,56055,66156.0,3902.0,152400.0,Lake Crystal,44.128471, -94.235280
18871,56056,52083.0,96.0,56700.0,La Salle,44.072691, -94.579483
18872,56057,57000.0,3867.0,167900.0,Le Center,44.390795, -93.711666
18873,56058,55068.0,5985.0,156900.0,Le Sueur,44.441772, -93.913721
18874,56060,45625.0,452.0,82300.0,Lewisville,43.928718, -94.441030
18875,56062,53242.0,3208.0,106800.0,Madelia,44.046244, -94.414123
18876,56063,71935.0,2724.0,291500.0,Madison Lake,44.218030, -93.815742
18877,56065,53688.0,2844.0,135900.0,Mapleton,43.942225, -93.928430
18878,56068,50156.0,1087.0,112300.0,Minnesota Lake,43.865306, -93.806142
18879,56069,56553.0,4467.0,156900.0,Montgomery,44.412099, -93.542436
18880,56071,68770.0,11817.0,228600.0,New Prague,44.534971, -93.579424
18881,56072,54866.0,2389.0,123300.0,New Richland,43.899229, -93.517081
18882,56073,49064.0,16759.0,135500.0,New Ulm,44.304830, -94.464745
18883,56074,58125.0,2004.0,158400.0,Nicollet,44.326877, -94.196936
18884,56075,47778.0,171.0,61800.0,Northrop,43.735046, -94.436687
18885,56078,54063.0,476.0,123900.0,Pemberton,44.005921, -93.760875
18886,56080,54000.0,770.0,149500.0,Saint Clair,44.080438, -93.854419
18887,56081,47029.0,6098.0,103400.0,Saint James,43.991089, -94.629348
18888,56082,57841.0,13597.0,173400.0,Saint Peter,44.357287, -94.036965
18889,56083,55234.0,874.0,80700.0,Sanborn,44.200924, -95.134152
18890,56085,49875.0,5451.0,118000.0,Sleepy Eye,44.294971, -94.738556
18891,56087,45590.0,3179.0,92600.0,Springfield,44.240509, -94.975248
18892,56088,56200.0,1946.0,92400.0,Truman,43.824262, -94.443294
18893,56089,40795.0,155.0,45000.0,Twin Lakes,43.561574, -93.431131
18894,56090,51161.0,694.0,123200.0,Vernon Center,43.956354, -94.244040
18895,56091,48438.0,367.0,110800.0,Waldorf,43.927424, -93.681297
18896,56093,53561.0,12831.0,141200.0,Waseca,44.058570, -93.519385
18897,56096,49831.0,3021.0,170100.0,Waterville,44.244889, -93.603466
18898,56097,44727.0,3715.0,93700.0,Wells,43.720968, -93.713282
18899,56098,49276.0,2124.0,85700.0,Winnebago,43.793016, -94.181766
18900,56101,43648.0,5867.0,100300.0,Windom,43.879976, -95.134004
18901,56110,52222.0,1843.0,106700.0,Adrian,43.622237, -95.944970
18902,56111,75625.0,420.0,69000.0,Alpha,43.639357, -94.882713
18903,56113,51250.0,238.0,117500.0,Arco,44.395415, -96.153168
18904,56114,60250.0,361.0,101000.0,Avoca,43.976217, -95.593254
18905,56115,50000.0,1366.0,95700.0,Balaton,44.209457, -95.905771
18906,56116,52917.0,628.0,138200.0,Beaver Creek,43.614381, -96.386343
18907,56117,61875.0,399.0,91900.0,Bigelow,43.523116, -95.687376
18908,56118,61875.0,421.0,115900.0,Bingham Lake,43.950579, -95.029180
18909,56119,53261.0,1017.0,105700.0,Brewster,43.713721, -95.462996
18910,56120,50703.0,1121.0,73400.0,Butterfield,43.962378, -94.792641
18911,56121,46563.0,659.0,67800.0,Ceylon,43.534615, -94.584233
18912,56122,49375.0,586.0,105700.0,Chandler,43.898445, -95.956000
18913,56123,45625.0,514.0,83600.0,Currie,44.086937, -95.592414
18914,56125,23125.0,65.0,38600.0,Dovray,44.058188, -95.552866
18915,56127,57981.0,398.0,61700.0,Dunnell,43.547469, -94.764701
18916,56128,50595.0,1984.0,117100.0,Edgerton,43.881542, -96.110303
18917,56129,45469.0,741.0,78800.0,Ellsworth,43.529203, -96.041896
18918,56131,47946.0,2293.0,85900.0,Fulda,43.855847, -95.572539
18919,56132,53625.0,540.0,134400.0,Garvin,44.203493, -95.764924
18920,56134,50938.0,462.0,97800.0,Hardwick,43.795694, -96.238401
18921,56136,44211.0,1118.0,81200.0,Hendricks,44.494914, -96.394646
18922,56137,53036.0,1149.0,77400.0,Heron Lake,43.840366, -95.330695
18923,56138,48875.0,899.0,113300.0,Hills,43.534582, -96.389525
18924,56139,39583.0,430.0,76400.0,Holland,44.103929, -96.179427
18925,56140,28125.0,59.0,61700.0,Ihlen,43.907739, -96.369409
18926,56141,42188.0,323.0,77100.0,Iona,43.877080, -95.803880
18927,56142,45625.0,981.0,68900.0,Ivanhoe,44.467693, -96.230974
18928,56143,49105.0,4478.0,103200.0,Jackson,43.632603, -95.008680
18929,56144,40156.0,1143.0,77700.0,Jasper,43.851392, -96.392004
